Sample,Location,Transect,Date,Time,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Time Period
10177,HAMH,HH34,2019-06-17,6:10:00 PM,F0186,1,,,N,6630,524,3090,1
10177,HAMH,HH34,2019-06-17,6:10:00 PM,F0186,2,,,N,6630,560,3540,1
10178,HAMH,HH42B,2019-06-17,7:15:00 PM,F0163,1,,,N,923,401,923,1
10178,HAMH,HH42B,2019-06-17,7:15:00 PM,F0311,1,,,N,1033,257,442,1
10178,HAMH,HH42B,2019-06-17,7:15:00 PM,F0311,2,,,N,1033,216,249,1
10178,HAMH,HH42B,2019-06-17,7:15:00 PM,F0311,3,,,N,1033,249,342,1
10178,HAMH,HH42B,2019-06-17,7:15:00 PM,F0316,1,,,N,1155,413,1155,1
10179,HAMH,HH42A,2019-06-17,7:25:00 PM,F0317,1,,,N,2970,414,1410,1
10179,HAMH,HH42A,2019-06-17,7:25:00 PM,F0317,2,,,N,2970,446,1560,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,1,,,N,9080,350,970,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,2,,,N,9080,352,660,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,3,,,N,9080,376,890,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,4,,,N,9080,359,650,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,5,,,N,9080,339,630,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,6,,,N,9080,370,810,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,7,,,N,9080,383,820,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,8,,,N,9080,367,790,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,9,,,N,9080,370,790,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,10,,,N,9080,343,610,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,11,,,N,9080,366,690,1
10180,HAMH,HH43B,2019-06-17,7:40:00 PM,F0063,12,,,N,9080,370,770,1
10181,HAMH,HH44,2019-06-17,7:50:00 PM,F0063,1,,,N,680,349,680,1
10181,HAMH,HH44,2019-06-17,7:50:00 PM,F0251,1,,,N,1330,800,1330,1
10183,HAMH,HH30,2019-06-17,11:02:00 PM,F0196,1,,,N,6,57,2,2
10183,HAMH,HH30,2019-06-17,11:02:00 PM,F0196,2,,,N,6,71,4,2
10184,HAMH,HH26,2019-06-17,10:40:00 PM,F0063,1,,,N,1821,400,804,2
10184,HAMH,HH26,2019-06-17,10:40:00 PM,F0063,2,,,N,1821,412,1017,2
10185,HAMH,HH24,2019-06-17,10:20:00 PM,F0063,1,,,N,1671,404,1041,2
10185,HAMH,HH24,2019-06-17,10:20:00 PM,F0063,2,,,N,1671,356,630,2
10186,HAMH,HH22,2019-06-17,10:10:00 PM,F0063,1,,,N,1848,390,1066,2
10186,HAMH,HH22,2019-06-17,10:10:00 PM,F0063,2,,,N,1848,381,782,2
10186,HAMH,HH22,2019-06-17,10:10:00 PM,F0334,1,,,N,1910,525,1910,2
10187,HAMH,HH45,2019-06-17,8:53:00 PM,F0181,1,,,N,270,222,270,1
10187,HAMH,HH45,2019-06-17,8:53:00 PM,F0311,1,,,N,297,209,238,1
10187,HAMH,HH45,2019-06-17,8:53:00 PM,F0311,2,,,N,297,139,59,1
10187,HAMH,HH45,2019-06-17,8:53:00 PM,F0317,1,,,N,127,165,73,1
10187,HAMH,HH45,2019-06-17,8:53:00 PM,F0317,2,,,N,127,149,54,1
10188,HAMH,HH16,2019-06-18,11:06:00 PM,F0063,1,,,N,1423,351,643,2
10188,HAMH,HH16,2019-06-18,11:06:00 PM,F0063,2,,,N,1423,367,780,2
10188,HAMH,HH16,2019-06-18,11:06:00 PM,F0186,1,,,N,3580,585,3580,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0063,1,,,N,3787,360,735,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0063,2,,,N,3787,403,946,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0063,3,,,N,3787,375,873,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0063,4,,,N,3787,426,1233,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0196,1,,,N,6,69,3,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0196,2,,,N,6,63,2,2
10189,HAMH,HH14,2019-06-18,11:17:00 PM,F0196,3,,,N,6,50,1,2
10192,HAMH,HH17,2019-06-18,7:48:00 PM,F0063,1,,,N,2763,380,690,1
10192,HAMH,HH17,2019-06-18,7:48:00 PM,F0063,2,,,N,2763,393,837,1
10192,HAMH,HH17,2019-06-18,7:48:00 PM,F0063,3,,,N,2763,414,1236,1
10192,HAMH,HH17,2019-06-18,7:48:00 PM,F0186,1,,,N,3960,570,3960,1
10193,HAMH,HH18,2019-06-18,7:41:00 PM,F0063,1,,,N,4252,410,1136,1
10193,HAMH,HH18,2019-06-18,7:41:00 PM,F0063,2,,,N,4252,383,870,1
10193,HAMH,HH18,2019-06-18,7:41:00 PM,F0063,3,,,N,4252,408,1121,1
10193,HAMH,HH18,2019-06-18,7:41:00 PM,F0063,4,,,N,4252,414,1125,1
10194,HAMH,HH38,2019-06-18,6:27:00 PM,F0063,1,,,N,695,380,695,1
10195,HAMH,HH37,2019-06-18,6:26:00 PM,F0063,1,,,N,1695,365,700,1
10195,HAMH,HH37,2019-06-18,6:26:00 PM,F0063,2,,,N,1695,385,995,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,1,,,N,164,125,22,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,2,,,N,164,130,27,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,3,,,N,164,134,27,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,4,,,N,164,133,28,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,5,,,N,164,144,33,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0061,6,,,N,164,134,27,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0317,1,,,N,5550,474,2050,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0317,2,,,N,5550,452,2070,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0317,3,,,N,5550,404,1430,1
10196,HAMH,HH39,2019-06-18,6:41:00 PM,F0361,1,,,N,2,69,2,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,1,,,N,388,134,28,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,2,,,N,388,131,30,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,3,,,N,388,136,27,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,4,,,N,388,124,23,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,5,,,N,388,127,23,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,6,,,N,388,136,30,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,7,,,N,388,139,28,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,8,,,N,388,116,22,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,9,,,N,388,130,27,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,10,,,N,388,137,30,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,11,,,N,388,114,18,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,12,,,N,388,128,25,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,13,,,N,388,126,23,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,14,,,N,388,131,27,1
10197,HAMH,HH41B,2019-06-18,6:58:00 PM,F0061,15,,,N,388,132,27,1
10198,HAMH,HH19,2019-06-18,8:05:00 PM,F0063,1,,,N,2857,391,1024,1
10198,HAMH,HH19,2019-06-18,8:05:00 PM,F0063,2,,,N,2857,358,756,1
10198,HAMH,HH19,2019-06-18,8:05:00 PM,F0063,3,,,N,2857,392,1077,1
10198,HAMH,HH19,2019-06-18,8:05:00 PM,F0251,1,,,N,1070,764,1070,1
10199,HAMH,HH6,2019-06-18,5:50:00 PM,F0063,1,,,N,1026,403,1026,1
10200,HAMH,HH8,2019-06-18,6:00:00 PM,F0063,1,,,N,911,395,911,1
10201,HAMH,HH9,2019-06-18,11:43:00 PM,F0063,1,,,N,1189,722,1189,2
10201,HAMH,HH9,2019-06-18,11:43:00 PM,F0163,1,,,N,670,369,670,2
10201,HAMH,HH9,2019-06-18,11:43:00 PM,F0196,1,,,N,4,71,4,2
10201,HAMH,HH9,2019-06-18,11:43:00 PM,F0301,1,,,N,148,166,34,2
10201,HAMH,HH9,2019-06-18,11:43:00 PM,F0301,2,,,N,148,190,114,2
10202,HAMH,HH10,2019-06-18,11:50:00 PM,F0063,1,,,N,1298,442,1298,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,1,,,N,11240,367,832,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,2,,,N,11240,370,778,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,3,,,N,11240,385,1013,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,4,,,N,11240,442,1436,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,5,,,N,11240,424,1167,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,6,,,N,11240,379,1006,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,7,,,N,11240,375,895,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,8,,,N,11240,400,953,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,9,,,N,11240,404,1068,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,10,,,N,11240,414,1059,2
10204,HAMH,HH18,2019-06-19,10:05:00 PM,F0063,11,,,N,11240,395,1033,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,1,,,N,4370,366,738,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,2,,,N,4370,358,730,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,3,,,N,4370,353,649,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,4,,,N,4370,373,785,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,5,,,N,4370,361,746,2
10205,HAMH,HH17,2019-06-19,10:10:00 PM,F0063,6,,,N,4370,366,722,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,1,,,N,6326,364,724,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,2,,,N,6326,373,801,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,3,,,N,6326,400,821,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,4,,,N,6326,364,781,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,5,,,N,6326,390,1109,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,6,,,N,6326,411,1115,2
10206,HAMH,HH32,2019-06-19,10:05:00 PM,F0063,7,,,N,6326,396,975,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0041,1,,,N,790,737,790,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0063,1,,,N,4206,336,586,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0063,2,,,N,4206,351,615,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0063,3,,,N,4206,417,1055,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0063,4,,,N,4206,394,943,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0063,5,,,N,4206,410,1007,2
10207,HAMH,HH19,2019-06-19,10:27:00 PM,F0181,1,,,N,890,,890,2
10209,HAMH,HH10,2019-06-19,7:05:00 PM,F0063,1,,,N,2540,442,1335,1
10209,HAMH,HH10,2019-06-19,7:05:00 PM,F0063,2,,,N,2540,402,1205,1
10210,HAMH,HH11,2019-06-19,7:05:00 PM,F0063,1,,,N,982,400,982,2
10211,HAMH,HH16,2019-06-19,7:53:00 PM,F0063,1,,,N,2959,392,1009,1
10211,HAMH,HH16,2019-06-19,7:53:00 PM,F0063,2,,,N,2959,394,1005,1
10211,HAMH,HH16,2019-06-19,7:53:00 PM,F0063,3,,,N,2959,383,945,1
10212,HAMH,HH14,2019-06-19,7:53:00 PM,F0063,1,,,N,1747,363,782,1
10212,HAMH,HH14,2019-06-19,7:53:00 PM,F0063,2,,,N,1747,400,965,1
10212,HAMH,HH14,2019-06-19,7:53:00 PM,F0181,1,,,N,752,294,752,1
10213,HAMH,HH6,2019-06-19,11:25:00 PM,F0061,1,,,N,32,138,32,2
10213,HAMH,HH6,2019-06-19,11:25:00 PM,F0301,1,,,N,59,153,59,2
10214,HAMH,HH2,2019-06-19,10:50:00 PM,F0301,1,,,N,231,161,73,2
10214,HAMH,HH2,2019-06-19,10:50:00 PM,F0301,2,,,N,231,152,59,2
10214,HAMH,HH2,2019-06-19,10:50:00 PM,F0301,3,,,N,231,136,46,2
10214,HAMH,HH2,2019-06-19,10:50:00 PM,F0301,4,,,N,231,149,53,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0061,1,,,N,31,134,31,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0063,1,,,N,937,396,937,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0163,1,,,N,765,371,765,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0301,1,,,N,106,182,106,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0334,1,,,N,5850,612,3150,2
10215,HAMH,HH8,2019-06-19,11:32:00 PM,F0334,2,,,N,5850,576,2700,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0063,1,,,N,834,391,834,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0251,1,,,N,4340,984,2570,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0251,2,,,N,4340,875,1770,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0301,1,,,N,251,157,69,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0301,2,,,N,251,165,62,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0301,3,,,N,251,157,68,2
10216,HAMH,HH4,2019-06-19,11:05:00 PM,F0301,4,,,N,251,149,52,2
10217,HAMH,HH12,2019-06-19,12:05:00 AM,F0163,1,,,N,869,406,869,2
10217,HAMH,HH12,2019-06-19,12:05:00 AM,F0233,1,,,N,263,255,263,2
10218,HAMH,HH11,2019-06-18,11:58:00 PM,F0063,1,,,N,2398,432,1159,2
10218,HAMH,HH11,2019-06-18,11:58:00 PM,F0063,2,,,N,2398,410,1239,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0061,1,,,N,176,150,58,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0061,2,,,N,176,142,50,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0061,3,,,N,176,132,27,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0061,4,,,N,176,104,17,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0061,5,,,N,176,124,24,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0063,1,,,N,2599,391,875,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0063,2,,,N,2599,374,840,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0063,3,,,N,2599,395,884,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0196,1,,,N,6,76,6,2
10219,HAMH,HH54,2019-06-11,10:25:00 PM,F0334,1,,,N,121,230,121,2
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0251,1,,,N,1430,854,1430,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,1,,,N,796,176,126,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,2,,,N,796,109,27,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,3,,,N,796,151,77,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,4,,,N,796,146,67,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,5,,,N,796,125,44,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,6,,,N,796,225,236,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0311,7,,,N,796,213,219,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0314,1,,,N,25,102,25,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0317,1,,,N,46,113,19,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0317,2,,,N,46,134,27,1
10220,HAMH,HH50,2019-06-11,8:41:00 PM,F0331,1,,,N,81,184,81,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0061,1,,,N,40,127,21,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0061,2,,,N,40,108,19,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0063,1,,,N,2008,351,561,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0063,2,,,N,2008,357,642,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0063,3,,,N,2008,371,805,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0181,1,,,N,249,220,249,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0311,1,,,N,408,196,181,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0311,2,,,N,408,220,227,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0317,1,,,N,32,135,32,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0331,1,,,N,18,109,18,1
10221,HAMH,HH51,2019-06-11,9:05:00 PM,F0334,1,,,N,447,343,447,1
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0061,1,,,B,41.2,131,21,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0061,2,,,W,41.2,121,20.2,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0063,1,,,N,2743,391,849,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0063,2,,,N,2743,355,578,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0063,3,,,N,2743,341,561,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0063,4,,,N,2743,375,755,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0186,1,,,N,5410,634,5410,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0233,1,,,N,219,185,95,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0233,2,,,N,219,155,46,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0233,3,,,N,219,180,78,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0251,1,,,N,1900,938,1900,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0301,1,,,N,135,161,72,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0301,2,,,N,135,159,63,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,1,,,B,1489.2,197,182,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,2,,,B,1489.2,123,37,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,3,,,B,1489.2,131,51,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,4,,,B,1489.2,216,223,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,5,,,B,1489.2,214,248,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,6,,,B,1489.2,128,530,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,7,,,B,1489.2,136,53,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,8,,,W,1489.2,96,19.2,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,9,,,B,1489.2,132,55,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,10,,,B,1489.2,107,27,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,11,,,B,1489.2,64,6,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0311,12,,,B,1489.2,140,58,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,1,,,N,311,100,24,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,2,,,N,311,145,59,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,3,,,N,311,124,51,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,4,,,N,311,98,21,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,5,,,N,311,106,28,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,6,,,N,311,143,71,2
10222,HAMH,HH45,2019-06-11,11:28:00 PM,F0314,7,,,N,311,123,57,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0061,1,,,N,97,131,27,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0061,2,,,N,97,130,23,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0061,3,,,N,97,135,25,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0061,4,,,N,97,124,22,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,1,,,N,7270,361,700,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,2,,,N,7270,362,785,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,3,,,N,7270,352,630,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,4,,,N,7270,401,951,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,5,,,N,7270,353,683,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,6,,,N,7270,359,752,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,7,,,N,7270,380,794,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,8,,,N,7270,341,568,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,9,,,N,7270,353,603,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0063,10,,,N,7270,377,804,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0131,1,,,N,3640,791,3640,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0186,1,,,N,4800,594,4800,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0301,1,,,N,302,184,94,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0301,2,,,N,302,140,143,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0301,3,,,N,302,167,65,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0317,1,,,N,34,112,16,2
10223,HAMH,HH53,2019-06-11,10:35:00 PM,F0317,2,,,N,34,114,18,2
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0063,1,,,N,1870,371,780,1
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0063,2,,,N,1870,412,1090,1
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0233,1,,,N,37,134,37,1
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0316,1,,,N,1250,435,1250,1
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0317,1,,,N,43,124,26,1
10225,HAMH,HH53,2019-06-12,8:41:00 PM,F0317,2,,,N,43,108,17,1
10226,HAMH,HH52,2019-06-12,8:58:00 PM,F0301,1,,,N,63,161,63,1
10226,HAMH,HH52,2019-06-12,8:58:00 PM,F0316,1,,,N,3240,421,1510,1
10226,HAMH,HH52,2019-06-12,8:58:00 PM,F0316,2,,,N,3240,438,1730,1
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,1,,,N,5844,373,637,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,2,,,N,5844,366,669,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,3,,,N,5844,344,635,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,4,,,N,5844,417,1160,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,5,,,N,5844,361,724,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,6,,,N,5844,356,640,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,7,,,N,5844,378,720,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0063,8,,,N,5844,364,659,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0163,1,,,N,869,400,869,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0301,1,,,N,215,177,92,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0301,2,,,N,215,144,36,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0301,3,,,N,215,146,54,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0301,4,,,N,215,130,33,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0311,1,,,N,228,211,228,2
10227,HAMH,HH52,2019-06-11,11:10:00 PM,F0316,1,,,N,1590,432,1590,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0061,1,,,N,27,132,27,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0163,1,,,N,980,413,980,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0311,1,,,N,223,209,223,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0317,1,,,N,3770,,1380,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0317,2,,,N,3770,456,2390,2
10228,HAMH,HH60,2019-06-18,10:10:00 PM,F0361,1,,,N,3,82,3,2
10229,HAMH,HH59,2019-06-18,10:02:00 PM,F0061,1,,,N,25,128,25,2
10229,HAMH,HH59,2019-06-18,10:02:00 PM,F0063,1,,,N,3470,350,710,2
10229,HAMH,HH59,2019-06-18,10:02:00 PM,F0063,2,,,N,3470,390,1030,2
10229,HAMH,HH59,2019-06-18,10:02:00 PM,F0063,3,,,N,3470,378,900,2
10229,HAMH,HH59,2019-06-18,10:02:00 PM,F0063,4,,,N,3470,360,830,2
10230,HAMH,HH57,2019-06-18,10:37:00 PM,F0061,1,,,N,56,118,23,2
10230,HAMH,HH57,2019-06-18,10:37:00 PM,F0061,2,,,N,56,140,33,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0061,1,,,N,105,131,26,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0061,2,,,N,105,127,24,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0061,3,,,N,105,133,25,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0061,4,,,N,105,137,30,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0063,1,,,N,1727,386,979,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0063,2,,,N,1727,368,748,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0163,1,,,N,481,310,481,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0233,1,,,N,39,139,39,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0311,1,,,N,382,192,150,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0311,2,,,N,382,205,190,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0311,3,,,N,382,128,42,2
10232,HAMH,HH51,2019-06-17,9:50:00 PM,F0314,1,,,N,29,110,29,2
10233,HAMH,HH50,2019-06-17,9:54:00 PM,F0061,1,,,N,581,139,34,2
10233,HAMH,HH50,2019-06-17,9:54:00 PM,F0061,2,,,N,581,136,26,2
10233,HAMH,HH50,2019-06-17,9:54:00 PM,F0061,3,,,N,581,134,30,2
