Sample,Location,Transect,Date,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Number Individuals
9830,HAMH,HH50,2018-10-11,F0063,1,,,N,5,75,5,1
9830,HAMH,HH50,2018-10-11,F0201,1,,,N,7,103,7,1
9830,HAMH,HH50,2018-10-11,F0311,1,,,N,326,148,165,5
9830,HAMH,HH50,2018-10-11,F0311,2,,,N,326,125,38,5
9830,HAMH,HH50,2018-10-11,F0311,3,,,N,326,138,58,5
9830,HAMH,HH50,2018-10-11,F0311,4,,,N,326,120,33,5
9830,HAMH,HH50,2018-10-11,F0311,5,,,N,326,115,32,5
9830,HAMH,HH50,2018-10-11,F0314,1,,,N,1144,146,74,19
9830,HAMH,HH50,2018-10-11,F0314,2,,,N,1144,117,37,19
9830,HAMH,HH50,2018-10-11,F0314,3,,,N,1144,139,60,19
9830,HAMH,HH50,2018-10-11,F0314,4,,,N,1144,133,53,19
9830,HAMH,HH50,2018-10-11,F0314,5,,,N,1144,100,22,19
9830,HAMH,HH50,2018-10-11,F0314,6,,,N,1144,141,70,19
9830,HAMH,HH50,2018-10-11,F0314,7,,,N,1144,149,84,19
9830,HAMH,HH50,2018-10-11,F0314,8,,,N,1144,130,50,19
9830,HAMH,HH50,2018-10-11,F0314,9,,,N,1144,143,12,19
9830,HAMH,HH50,2018-10-11,F0314,10,,,N,1144,113,31,19
9830,HAMH,HH50,2018-10-11,F0314,11,,,N,1144,150,80,19
9830,HAMH,HH50,2018-10-11,F0314,12,,,N,1144,166,128,19
9830,HAMH,HH50,2018-10-11,F0314,13,,,N,1144,170,132,19
9830,HAMH,HH50,2018-10-11,F0314,14,,,N,1144,155,86,19
9830,HAMH,HH50,2018-10-11,F0314,15,,,N,1144,148,75,19
9830,HAMH,HH50,2018-10-11,F0314,16,,,N,1144,123,41,19
9830,HAMH,HH50,2018-10-11,F0314,17,,,N,1144,124,44,19
9830,HAMH,HH50,2018-10-11,F0314,18,,,N,1144,121,41,19
9830,HAMH,HH50,2018-10-11,F0314,19,,,N,1144,102,24,19
9830,HAMH,HH50,2018-10-11,F0317,1,,,N,598,170,83,8
9830,HAMH,HH50,2018-10-11,F0317,2,,,N,598,150,54,8
9830,HAMH,HH50,2018-10-11,F0317,3,,,N,598,140,47,8
9830,HAMH,HH50,2018-10-11,F0317,4,,,N,598,195,123,8
9830,HAMH,HH50,2018-10-11,F0317,5,,,N,598,160,66,8
9830,HAMH,HH50,2018-10-11,F0317,6,,,N,598,177,95,8
9830,HAMH,HH50,2018-10-11,F0317,7,,,N,598,166,76,8
9830,HAMH,HH50,2018-10-11,F0317,8,,,N,598,152,54,8
9830,HAMH,HH50,2018-10-11,F0361,1,,,W,2.9,70,1.5,2
9830,HAMH,HH50,2018-10-11,F0361,2,,,W,2.9,66,1.4,2
9831,HAMH,HH51,2018-10-11,F0063,1,,,N,822,365,390,3
9831,HAMH,HH51,2018-10-11,F0063,2,,,N,822,355,420,3
9831,HAMH,HH51,2018-10-11,F0063,3,,,N,822,100,12,3
9831,HAMH,HH51,2018-10-11,F0201,1,,,N,19,91,9,3
9831,HAMH,HH51,2018-10-11,F0201,2,,,N,19,73,5,3
9831,HAMH,HH51,2018-10-11,F0201,3,,,N,19,77,5,3
9831,HAMH,HH51,2018-10-11,F0301,1,,,N,7,77,7,1
9831,HAMH,HH51,2018-10-11,F0311,1,,,N,173,205,126,2
9831,HAMH,HH51,2018-10-11,F0311,2,,,N,173,127,47,2
9831,HAMH,HH51,2018-10-11,F0313,1,,,N,80,134,70,2
9831,HAMH,HH51,2018-10-11,F0313,2,,,N,80,73,10,2
9831,HAMH,HH51,2018-10-11,F0314,1,,,N,241,140,58,7
9831,HAMH,HH51,2018-10-11,F0314,2,,,N,241,132,56,7
9831,HAMH,HH51,2018-10-11,F0314,3,,,N,241,127,49,7
9831,HAMH,HH51,2018-10-11,F0314,4,,,N,241,100,22,7
9831,HAMH,HH51,2018-10-11,F0314,5,,,N,241,133,45,7
9831,HAMH,HH51,2018-10-11,F0314,6,,,N,241,63,5,7
9831,HAMH,HH51,2018-10-11,F0314,7,,,N,241,67,6,7
9831,HAMH,HH51,2018-10-11,F0317,1,,,B,283.6,85,9,5
9831,HAMH,HH51,2018-10-11,F0317,2,,,B,283.6,115,21,5
9831,HAMH,HH51,2018-10-11,F0317,3,,,B,283.6,154,58,5
9831,HAMH,HH51,2018-10-11,F0317,4,,,B,283.6,147,142,5
9831,HAMH,HH51,2018-10-11,F0317,5,,,W,283.6,150,53.6,5
9831,HAMH,HH51,2018-10-11,F0331,1,,,N,257,250,257,1
9831,HAMH,HH51,2018-10-11,F0342,1,7,46,N,233,94,9,19
9831,HAMH,HH51,2018-10-11,F0342,2,7,46,N,233,117,15,19
9831,HAMH,HH51,2018-10-11,F0342,3,7,46,N,233,115,15,19
9831,HAMH,HH51,2018-10-11,F0342,4,7,46,N,233,109,8,19
9831,HAMH,HH51,2018-10-11,F0342,5,7,46,N,233,114,14,19
9831,HAMH,HH51,2018-10-11,F0342,6,7,46,N,233,112,15,19
9831,HAMH,HH51,2018-10-11,F0342,7,7,46,N,233,111,15,19
9831,HAMH,HH51,2018-10-11,F0342,8,7,46,N,233,116,15,19
9831,HAMH,HH51,2018-10-11,F0342,9,7,46,N,233,103,11,19
9831,HAMH,HH51,2018-10-11,F0342,10,7,46,N,233,85,6,19
9831,HAMH,HH51,2018-10-11,F0342,11,7,46,N,233,89,7,19
9831,HAMH,HH51,2018-10-11,F0342,12,7,46,N,233,83,5,19
9831,HAMH,HH51,2018-10-11,F0342,13,7,46,N,233,98,8,19
9831,HAMH,HH51,2018-10-11,F0342,14,7,46,N,233,88,7,19
9831,HAMH,HH51,2018-10-11,F0342,15,7,46,N,233,74,4,19
9831,HAMH,HH51,2018-10-11,F0342,16,7,46,N,233,94,7,19
9831,HAMH,HH51,2018-10-11,F0342,17,7,46,N,233,90,7,19
9831,HAMH,HH51,2018-10-11,F0342,18,7,46,N,233,111,12,19
9831,HAMH,HH51,2018-10-11,F0342,19,7,46,N,233,85,7,19
9832,HAMH,HH45,2018-10-11,F0063,1,,,N,1574,350,732,3
9832,HAMH,HH45,2018-10-11,F0063,2,,,N,1574,356,824,3
9832,HAMH,HH45,2018-10-11,F0063,3,,,N,1574,43,18,3
9832,HAMH,HH45,2018-10-11,F0233,1,,,N,150,246,150,1
9832,HAMH,HH45,2018-10-11,F0301,1,,,N,132,191,121,2
9832,HAMH,HH45,2018-10-11,F0301,2,,,N,132,93,11,2
9832,HAMH,HH45,2018-10-11,F0311,1,,,N,172,153,71,2
9832,HAMH,HH45,2018-10-11,F0311,2,,,N,172,144,101,2
9832,HAMH,HH45,2018-10-11,F0313,1,,,N,53,135,53,1
9832,HAMH,HH45,2018-10-11,F0314,1,,,N,64,136,60,2
9832,HAMH,HH45,2018-10-11,F0314,2,,,N,64,60,4,2
9832,HAMH,HH45,2018-10-11,F0317,1,,,N,64,134,31,2
9832,HAMH,HH45,2018-10-11,F0317,2,,,N,64,134,33,2
9833,HAMH,HH44,2018-10-11,F0063,1,,,N,91,89,12,6
9833,HAMH,HH44,2018-10-11,F0063,2,,,N,91,125,18,6
9833,HAMH,HH44,2018-10-11,F0063,3,,,N,91,114,27,6
9833,HAMH,HH44,2018-10-11,F0063,4,,,N,91,109,12,6
9833,HAMH,HH44,2018-10-11,F0063,5,,,N,91,97,10,6
9833,HAMH,HH44,2018-10-11,F0063,6,,,N,91,98,12,6
9833,HAMH,HH44,2018-10-11,F0181,1,,,N,2089,272,514,7
9833,HAMH,HH44,2018-10-11,F0181,2,,,N,2089,240,333,7
9833,HAMH,HH44,2018-10-11,F0181,3,,,N,2089,253,388,7
9833,HAMH,HH44,2018-10-11,F0181,4,,,N,2089,218,285,7
9833,HAMH,HH44,2018-10-11,F0181,5,,,N,2089,183,159,7
9833,HAMH,HH44,2018-10-11,F0181,6,,,N,2089,127,48,7
9833,HAMH,HH44,2018-10-11,F0181,7,,,N,2089,245,362,7
9833,HAMH,HH44,2018-10-11,F0186,1,,,N,88,158,88,1
9833,HAMH,HH44,2018-10-11,F0201,1,,,N,7,70,4,2
9833,HAMH,HH44,2018-10-11,F0201,2,,,N,7,63,3,2
9833,HAMH,HH44,2018-10-11,F0233,1,,,N,474,200,98,4
9833,HAMH,HH44,2018-10-11,F0233,2,,,N,474,215,129,4
9833,HAMH,HH44,2018-10-11,F0233,3,,,N,474,205,104,4
9833,HAMH,HH44,2018-10-11,F0233,4,,,N,474,222,143,4
9833,HAMH,HH44,2018-10-11,F0301,1,,,N,13,95,13,1
9833,HAMH,HH44,2018-10-11,F0311,1,,,N,46,134,46,1
9833,HAMH,HH44,2018-10-11,F0313,1,,,N,159,133,67,5
9833,HAMH,HH44,2018-10-11,F0313,2,,,N,159,125,46,5
9833,HAMH,HH44,2018-10-11,F0313,3,,,N,159,114,35,5
9833,HAMH,HH44,2018-10-11,F0313,4,,,N,159,62,4,5
9833,HAMH,HH44,2018-10-11,F0313,5,,,N,159,66,7,5
9833,HAMH,HH44,2018-10-11,F0314,1,,,N,457,63,6,23
9833,HAMH,HH44,2018-10-11,F0314,2,,,N,457,46,1,23
9833,HAMH,HH44,2018-10-11,F0314,3,,,N,457,57,2,23
9833,HAMH,HH44,2018-10-11,F0314,4,,,N,457,127,49,23
9833,HAMH,HH44,2018-10-11,F0314,5,,,N,457,148,75,23
9833,HAMH,HH44,2018-10-11,F0314,6,,,N,457,110,27,23
9833,HAMH,HH44,2018-10-11,F0314,7,,,N,457,138,62,23
9833,HAMH,HH44,2018-10-11,F0314,8,,,N,457,125,47,23
9833,HAMH,HH44,2018-10-11,F0314,9,,,N,457,95,18,23
9833,HAMH,HH44,2018-10-11,F0314,10,,,N,457,132,57,23
9833,HAMH,HH44,2018-10-11,F0314,11,,,N,457,123,44,23
9833,HAMH,HH44,2018-10-11,F0314,12,,,N,457,66,5,23
9833,HAMH,HH44,2018-10-11,F0314,13,,,N,457,94,19,23
9833,HAMH,HH44,2018-10-11,F0314,14,,,N,457,63,6,23
9833,HAMH,HH44,2018-10-11,F0314,15,,,N,457,56,3,23
9833,HAMH,HH44,2018-10-11,F0314,16,,,N,457,47,2,23
9833,HAMH,HH44,2018-10-11,F0314,17,,,N,457,60,4,23
9833,HAMH,HH44,2018-10-11,F0314,18,,,N,457,57,4,23
9833,HAMH,HH44,2018-10-11,F0314,19,,,N,457,72,7,23
9833,HAMH,HH44,2018-10-11,F0314,20,,,N,457,50,3,23
9833,HAMH,HH44,2018-10-11,F0314,21,,,N,457,75,7,23
9833,HAMH,HH44,2018-10-11,F0314,22,,,N,457,63,6,23
9833,HAMH,HH44,2018-10-11,F0314,23,,,N,457,41,3,23
9833,HAMH,HH44,2018-10-11,F0317,1,,,N,77,128,30,4
9833,HAMH,HH44,2018-10-11,F0317,2,,,N,77,101,14,4
9833,HAMH,HH44,2018-10-11,F0317,3,,,N,77,110,18,4
9833,HAMH,HH44,2018-10-11,F0317,4,,,N,77,122,15,4
9833,HAMH,HH44,2018-10-11,F0331,1,,,N,34,98,13,4
9833,HAMH,HH44,2018-10-11,F0331,2,,,N,34,96,10,4
9833,HAMH,HH44,2018-10-11,F0331,3,,,N,34,91,9,4
9833,HAMH,HH44,2018-10-11,F0331,4,,,N,34,75,2,4
9833,HAMH,HH44,2018-10-11,F0334,1,,,N,59,185,59,1
9833,HAMH,HH44,2018-10-11,F0361,1,,,N,5,77,2,2
9833,HAMH,HH44,2018-10-11,F0361,2,,,N,5,80,3,2
9834,HAMH,HH43B,2018-10-11,F0181,1,,,N,1101,326,1101,1
9834,HAMH,HH43B,2018-10-11,F0220,1,,,N,553,191,144,4
9834,HAMH,HH43B,2018-10-11,F0220,2,,,N,553,145,52,4
9834,HAMH,HH43B,2018-10-11,F0220,3,,,N,553,224,239,4
9834,HAMH,HH43B,2018-10-11,F0220,4,,,N,553,170,118,4
9834,HAMH,HH43B,2018-10-11,F0311,1,,,N,322,135,295,2
9834,HAMH,HH43B,2018-10-11,F0311,2,,,N,322,109,27,2
9834,HAMH,HH43B,2018-10-11,F0314,1,,,W,4.9,35,0.8,4
9834,HAMH,HH43B,2018-10-11,F0314,2,,,B,4.9,46,1,4
9834,HAMH,HH43B,2018-10-11,F0314,3,,,W,4.9,39,1.1,4
9834,HAMH,HH43B,2018-10-11,F0314,4,,,B,4.9,48,2,4
9834,HAMH,HH43B,2018-10-11,F0317,1,,,N,516,175,90,9
9834,HAMH,HH43B,2018-10-11,F0317,2,,,N,516,160,72,9
9834,HAMH,HH43B,2018-10-11,F0317,3,,,N,516,132,34,9
9834,HAMH,HH43B,2018-10-11,F0317,4,,,N,516,164,83,9
9834,HAMH,HH43B,2018-10-11,F0317,5,,,N,516,133,34,9
9834,HAMH,HH43B,2018-10-11,F0317,6,,,N,516,171,85,9
9834,HAMH,HH43B,2018-10-11,F0317,7,,,N,516,135,35,9
9834,HAMH,HH43B,2018-10-11,F0317,8,,,N,516,157,66,9
9834,HAMH,HH43B,2018-10-11,F0317,9,,,N,516,109,17,9
9834,HAMH,HH43B,2018-10-11,F0334,1,,,N,85,200,85,1
9834,HAMH,HH43B,2018-10-11,F0342,1,,,N,208,99,8,14
9834,HAMH,HH43B,2018-10-11,F0342,2,,,N,208,103,8,14
9834,HAMH,HH43B,2018-10-11,F0342,3,,,N,208,81,7,14
9834,HAMH,HH43B,2018-10-11,F0342,4,,,N,208,114,15,14
9834,HAMH,HH43B,2018-10-11,F0342,5,,,N,208,85,6,14
9834,HAMH,HH43B,2018-10-11,F0342,6,,,N,208,198,9,14
9834,HAMH,HH43B,2018-10-11,F0342,7,,,N,208,127,19,14
9834,HAMH,HH43B,2018-10-11,F0342,8,,,N,208,113,15,14
9834,HAMH,HH43B,2018-10-11,F0342,9,,,N,208,80,7,14
9834,HAMH,HH43B,2018-10-11,F0342,10,,,N,208,84,86,14
9834,HAMH,HH43B,2018-10-11,F0342,11,,,N,208,103,9,14
9834,HAMH,HH43B,2018-10-11,F0342,12,,,N,208,95,8,14
9834,HAMH,HH43B,2018-10-11,F0342,13,,,N,208,95,8,14
9834,HAMH,HH43B,2018-10-11,F0342,14,,,N,208,76,3,14
9836,HAMH,HH10,2018-05-22,F0163,1,,,N,6340,388,690,6
9836,HAMH,HH10,2018-05-22,F0163,2,,,N,6340,420,950,6
9836,HAMH,HH10,2018-05-22,F0163,3,,,N,6340,474,1340,6
9836,HAMH,HH10,2018-05-22,F0163,4,,,N,6340,482,1410,6
9836,HAMH,HH10,2018-05-22,F0163,5,,,N,6340,365,650,6
9836,HAMH,HH10,2018-05-22,F0163,6,,,N,6340,472,1300,6
10117,HAMH,HH42A,2019-05-22,F0063,1,,,N,630,350,630,1
10117,HAMH,HH42A,2019-05-22,F0163,1,,,N,1880,437,1050,2
10117,HAMH,HH42A,2019-05-22,F0163,2,,,N,1880,415,830,2
10117,HAMH,HH42A,2019-05-22,F0196,1,,,N,2,54,1,2
10117,HAMH,HH42A,2019-05-22,F0196,2,,,N,2,52,1,2
10117,HAMH,HH42A,2019-05-22,F0201,1,,,N,10,90,10,1
10117,HAMH,HH42A,2019-05-22,F0334,1,,,N,2290,586,2290,1
10118,HAMH,HH42B,2019-05-22,F0061,1,,,N,27,114,16,2
10118,HAMH,HH42B,2019-05-22,F0061,2,,,N,27,104,11,2
10118,HAMH,HH42B,2019-05-22,F0063,1,,,N,2207,395,1420,2
10118,HAMH,HH42B,2019-05-22,F0063,2,,,N,2207,365,787,2
10118,HAMH,HH42B,2019-05-22,F0163,1,,,N,3340,475,1410,2
10118,HAMH,HH42B,2019-05-22,F0163,2,,,N,3340,497,1930,2
10118,HAMH,HH42B,2019-05-22,F0196,1,,,N,4,69,2,2
10118,HAMH,HH42B,2019-05-22,F0196,2,,,N,4,60,2,2
10118,HAMH,HH42B,2019-05-22,F0201,1,,,N,10,110,10,1
10118,HAMH,HH42B,2019-05-22,F0233,1,,,N,201,240,201,1
10118,HAMH,HH42B,2019-05-22,F0311,1,,,N,126,152,76,2
10118,HAMH,HH42B,2019-05-22,F0311,2,,,N,126,136,50,2
10118,HAMH,HH42B,2019-05-22,F0334,1,,,N,2410,593,2410,1
10119,HAMH,HH43B,2019-05-22,F0063,1,,,N,1480,479,840,2
10119,HAMH,HH43B,2019-05-22,F0063,2,,,N,1480,357,640,2
10119,HAMH,HH43B,2019-05-22,F0075,1,,,N,7,83,7,1
10119,HAMH,HH43B,2019-05-22,F0163,1,,,N,1290,466,1290,1
10119,HAMH,HH43B,2019-05-22,F0196,1,,,N,7,53,1,2
10119,HAMH,HH43B,2019-05-22,F0196,2,,,N,7,85,6,2
10119,HAMH,HH43B,2019-05-22,F0301,1,,,N,303,176,107,2
10119,HAMH,HH43B,2019-05-22,F0301,2,,,N,303,216,196,2
10120,HAMH,HH54,2019-05-21,F0061,1,,,N,20,106,11,2
10120,HAMH,HH54,2019-05-21,F0061,2,,,N,20,100,9,2
10120,HAMH,HH54,2019-05-21,F0196,1,,,N,25,81,5,6
10120,HAMH,HH54,2019-05-21,F0196,2,,,N,25,94,6,6
10120,HAMH,HH54,2019-05-21,F0196,3,,,N,25,90,8,6
10120,HAMH,HH54,2019-05-21,F0196,4,,,N,25,60,2,6
10120,HAMH,HH54,2019-05-21,F0196,5,,,N,25,64,2,6
10120,HAMH,HH54,2019-05-21,F0196,6,,,N,25,61,2,6
10120,HAMH,HH54,2019-05-21,F0314,1,,,N,4,56,4,1
10121,HAMH,HH53,2019-05-21,F0196,1,,,N,4,63,2,2
10121,HAMH,HH53,2019-05-21,F0196,2,,,N,4,64,2,2
10121,HAMH,HH53,2019-05-21,F0233,1,,,N,37,145,37,1
10121,HAMH,HH53,2019-05-21,F0251,1,,,N,840,605,390,2
10121,HAMH,HH53,2019-05-21,F0251,2,,,N,840,625,450,2
10121,HAMH,HH53,2019-05-21,F0301,1,,,N,631,180,95,7
10121,HAMH,HH53,2019-05-21,F0301,2,,,N,631,152,62,7
10121,HAMH,HH53,2019-05-21,F0301,3,,,N,631,177,98,7
10121,HAMH,HH53,2019-05-21,F0301,4,,,N,631,160,71,7
10121,HAMH,HH53,2019-05-21,F0301,5,,,N,631,170,89,7
10121,HAMH,HH53,2019-05-21,F0301,6,,,N,631,195,156,7
10121,HAMH,HH53,2019-05-21,F0301,7,,,N,631,152,60,7
10121,HAMH,HH53,2019-05-21,F0311,1,,,N,240,137,60,4
10121,HAMH,HH53,2019-05-21,F0311,2,,,N,240,160,91,4
10121,HAMH,HH53,2019-05-21,F0311,3,,,N,240,135,49,4
10121,HAMH,HH53,2019-05-21,F0311,4,,,N,240,120,40,4
10121,HAMH,HH53,2019-05-21,F0313,1,,,N,27,106,27,1
10121,HAMH,HH53,2019-05-21,F0314,1,,,N,86,115,29,3
10121,HAMH,HH53,2019-05-21,F0314,2,,,N,86,128,46,3
10121,HAMH,HH53,2019-05-21,F0314,3,,,N,86,82,11,3
10121,HAMH,HH53,2019-05-21,F0317,1,,,N,291,160,48,7
10121,HAMH,HH53,2019-05-21,F0317,2,,,N,291,160,54,7
10121,HAMH,HH53,2019-05-21,F0317,3,,,N,291,131,27,7
10121,HAMH,HH53,2019-05-21,F0317,4,,,N,291,125,26,7
10121,HAMH,HH53,2019-05-21,F0317,5,,,N,291,125,23,7
10121,HAMH,HH53,2019-05-21,F0317,6,,,N,291,159,55,7
10121,HAMH,HH53,2019-05-21,F0317,7,,,N,291,165,58,7
10121,HAMH,HH53,2019-05-21,F0331,1,,,N,16,120,16,1
10122,HAMH,HH52,2019-05-21,F0201,1,,,N,5,73,5,1
10122,HAMH,HH52,2019-05-21,F0301,1,,,N,53,153,53,1
10122,HAMH,HH52,2019-05-21,F0311,1,,,N,199,200,199,1
10123,HAMH,HH50,2019-05-21,F0063,1,,,N,709,375,709,1
10123,HAMH,HH50,2019-05-21,F0186,1,,,N,3260,520,3260,1
10123,HAMH,HH50,2019-05-21,F0196,1,,,N,2,65,2,1
10123,HAMH,HH50,2019-05-21,F0301,1,,,N,125,185,125,1
10123,HAMH,HH50,2019-05-21,F0311,1,,,N,477,180,190,3
10123,HAMH,HH50,2019-05-21,F0311,2,,,N,477,161,134,3
10123,HAMH,HH50,2019-05-21,F0311,3,,,N,477,179,153,3
10123,HAMH,HH50,2019-05-21,F0314,1,,,N,143,126,42,3
10123,HAMH,HH50,2019-05-21,F0314,2,,,N,143,144,68,3
10123,HAMH,HH50,2019-05-21,F0314,3,,,N,143,115,33,3
10123,HAMH,HH50,2019-05-21,F0317,1,,,N,128,144,44,2
10123,HAMH,HH50,2019-05-21,F0317,2,,,N,128,178,84,2
10123,HAMH,HH50,2019-05-21,F0331,1,,,N,102,200,102,1
10123,HAMH,HH50,2019-05-21,F0342,1,,,N,5,87,5,1
10124,HAMH,HH51,2019-05-21,F0063,1,,,N,1549,381,834,2
10124,HAMH,HH51,2019-05-21,F0063,2,,,N,1549,353,715,2
10124,HAMH,HH51,2019-05-21,F0163,1,,,N,523,349,523,1
10124,HAMH,HH51,2019-05-21,F0201,1,,,N,5,78,5,1
10124,HAMH,HH51,2019-05-21,F0301,1,,,N,48,142,48,1
10124,HAMH,HH51,2019-05-21,F0311,1,,,N,1191,228,279,4
10124,HAMH,HH51,2019-05-21,F0311,2,,,N,1191,123,36,4
10124,HAMH,HH51,2019-05-21,F0311,3,,,N,1191,232,310,4
10124,HAMH,HH51,2019-05-21,F0311,4,,,N,1191,278,566,4
10124,HAMH,HH51,2019-05-21,F0314,1,,,N,52,131,52,1
10125,HAMH,HH45,2019-05-22,F0061,1,,,N,10,101,10,1
10125,HAMH,HH45,2019-05-22,F0131,1,,,N,1780,603,1780,1
10125,HAMH,HH45,2019-05-22,F0163,1,,,N,1156,423,1106,2
10125,HAMH,HH45,2019-05-22,F0163,2,,,N,1156,161,50,2
10125,HAMH,HH45,2019-05-22,F0196,1,,,N,2,62,2,1
10125,HAMH,HH45,2019-05-22,F0311,1,,,N,873,184,169,7
10125,HAMH,HH45,2019-05-22,F0311,2,,,N,873,196,187,7
10125,HAMH,HH45,2019-05-22,F0311,3,,,N,873,227,289,7
10125,HAMH,HH45,2019-05-22,F0311,4,,,N,873,149,69,7
10125,HAMH,HH45,2019-05-22,F0311,5,,,N,873,121,38,7
10125,HAMH,HH45,2019-05-22,F0311,6,,,N,873,145,65,7
10125,HAMH,HH45,2019-05-22,F0311,7,,,N,873,137,56,7
10125,HAMH,HH45,2019-05-22,F0313,1,,,N,26,113,26,1
10125,HAMH,HH45,2019-05-22,F0314,1,,,N,238,140,61,5
10125,HAMH,HH45,2019-05-22,F0314,2,,,N,238,144,63,5
10125,HAMH,HH45,2019-05-22,F0314,3,,,N,238,143,64,5
10125,HAMH,HH45,2019-05-22,F0314,4,,,N,238,112,29,5
10125,HAMH,HH45,2019-05-22,F0314,5,,,N,238,103,21,5
10125,HAMH,HH45,2019-05-22,F0317,1,,,N,90,151,41,2
10125,HAMH,HH45,2019-05-22,F0317,2,,,N,90,154,49,2
10125,HAMH,HH45,2019-05-22,F0334,1,,,N,3710,680,3710,1
10126,HAMH,HH14,2019-05-22,F0061,1,,,N,19,103,9,2
10126,HAMH,HH14,2019-05-22,F0061,2,,,N,19,102,10,2
10126,HAMH,HH14,2019-05-22,F0196,1,,,N,6,51,1,3
10126,HAMH,HH14,2019-05-22,F0196,2,,,N,6,50,1,3
10126,HAMH,HH14,2019-05-22,F0196,3,,,N,6,85,4,3
10127,HAMH,HH16,2019-05-22,F0186,1,,,N,15760,765,9810,2
10127,HAMH,HH16,2019-05-22,F0186,2,,,N,15760,595,5950,2
10127,HAMH,HH16,2019-05-22,F0196,1,,,N,6,89,6,1
10127,HAMH,HH16,2019-05-22,F0301,1,,,N,509,192,129,3
10127,HAMH,HH16,2019-05-22,F0301,2,,,N,509,240,277,3
10127,HAMH,HH16,2019-05-22,F0301,3,,,N,509,181,103,3
10128,HAMH,HH9,2019-05-22,F0163,1,,,N,1346,436,554,2
10128,HAMH,HH9,2019-05-22,F0163,2,,,N,1346,412,792,2
10128,HAMH,HH9,2019-05-22,F0186,1,,,N,6020,666,6020,1
10129,HAMH,HH10,2019-05-22,F0163,1,,,W,139.2,164,60.6,2
10129,HAMH,HH10,2019-05-22,F0163,2,,,W,139.2,179,78.6,2
10129,HAMH,HH10,2019-05-22,F0301,1,,,N,86,173,86,1
10130,HAMH,HH11,2019-05-22,F0163,1,,,N,974,463,974,1
10131,HAMH,HH12,2019-05-22,F0196,1,,,N,7,86,5,2
10131,HAMH,HH12,2019-05-22,F0196,2,,,N,7,62,2,2
10132,HAMH,HH26,2019-05-22,F0061,1,,,N,43,112,15,4
10132,HAMH,HH26,2019-05-22,F0061,2,,,N,43,101,11,4
10132,HAMH,HH26,2019-05-22,F0061,3,,,N,43,105,13,4
10132,HAMH,HH26,2019-05-22,F0061,4,,,N,43,82,4,4
10132,HAMH,HH26,2019-05-22,F0334,1,,,N,5380,628,2940,4
10132,HAMH,HH26,2019-05-22,F0334,2,,,N,5380,595,2210,4
10132,HAMH,HH26,2019-05-22,F0334,3,,,N,5380,244,147,4
10132,HAMH,HH26,2019-05-22,F0334,4,,,N,5380,200,83,4
10133,HAMH,HH28,2019-05-22,F0061,1,,,N,19,104,10,2
10133,HAMH,HH28,2019-05-22,F0061,2,,,N,19,100,9,2
10133,HAMH,HH28,2019-05-22,F0163,1,,,N,903,438,903,1
10133,HAMH,HH28,2019-05-22,F0233,1,,,N,816,362,816,1
10133,HAMH,HH28,2019-05-22,F0334,1,,,N,1300,446,1300,1
10134,HAMH,HH24,2019-05-22,F0061,1,,,N,58,135,29,3
10134,HAMH,HH24,2019-05-22,F0061,2,,,N,58,108,18,3
10134,HAMH,HH24,2019-05-22,F0061,3,,,N,58,101,11,3
10134,HAMH,HH24,2019-05-22,F0196,1,,,N,6,77,4,2
10134,HAMH,HH24,2019-05-22,F0196,2,,,N,6,54,2,2
10135,HAMH,HH22,2019-05-22,F0061,1,,,N,10,97,10,1
10135,HAMH,HH22,2019-05-22,F0163,1,,,N,2960,436,1170,3
10135,HAMH,HH22,2019-05-22,F0163,2,,,N,2960,378,659,3
10135,HAMH,HH22,2019-05-22,F0163,3,,,N,2960,410,1131,3
10136,HAMH,HH18,2019-05-22,F0061,1,,,N,10,103,10,1
10136,HAMH,HH18,2019-05-22,F0163,1,,,N,928,406,928,1
10137,HAMH,HH17,2019-05-22,F0061,1,,,N,103,106,11,5
10137,HAMH,HH17,2019-05-22,F0061,2,,,N,103,100,10,5
10137,HAMH,HH17,2019-05-22,F0061,3,,,N,103,162,50,5
10137,HAMH,HH17,2019-05-22,F0061,4,,,N,103,106,13,5
10137,HAMH,HH17,2019-05-22,F0061,5,,,N,103,112,19,5
10137,HAMH,HH17,2019-05-22,F0163,1,,,N,811,385,811,1
10138,HAMH,HH19,2019-05-22,F0061,1,,,N,63,127,20,4
10138,HAMH,HH19,2019-05-22,F0061,2,,,N,63,102,12,4
10138,HAMH,HH19,2019-05-22,F0061,3,,,N,63,107,13,4
10138,HAMH,HH19,2019-05-22,F0061,4,,,N,63,114,18,4
10138,HAMH,HH19,2019-05-22,F0196,1,,,N,1,54,1,1
10139,HAMH,HH44,2019-05-23,F0063,1,,,N,5192,395,1012,6
10139,HAMH,HH44,2019-05-23,F0063,2,,,N,5192,350,660,6
10139,HAMH,HH44,2019-05-23,F0063,3,,,N,5192,361,780,6
10139,HAMH,HH44,2019-05-23,F0063,4,,,N,5192,370,870,6
10139,HAMH,HH44,2019-05-23,F0063,5,,,N,5192,360,810,6
10139,HAMH,HH44,2019-05-23,F0063,6,,,N,5192,400,1060,6
10139,HAMH,HH44,2019-05-23,F0186,1,,,N,7110,656,7110,1
10139,HAMH,HH44,2019-05-23,F0196,1,,,N,4,54,2,2
